#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 570000      1.94e+01      1.73e-01      1.90e-01      2.84e-01    1.4e-04
 572000      2.40e+00      8.15e-03      7.43e-03      1.28e-01    1.4e-04
 574000      3.60e+01      1.53e-01      3.54e-01      3.52e-01    1.4e-04
 576000      1.02e+01      1.48e-01      1.01e-01      4.47e-02    1.4e-04
 578000      6.38e+00      3.45e-02      6.21e-02      8.26e-02    1.4e-04
 580000      1.29e+01      9.42e-02      1.28e-01      8.71e-02    1.4e-04
 582000      1.43e+01      1.45e-02      1.39e-01      2.86e-01    1.4e-04
 584000      1.74e+01      7.85e-02      1.52e-01      4.71e-01    1.4e-04
 586000      1.66e+01      3.82e-02      1.64e-01      1.14e-01    1.3e-04
 588000      1.50e+01      1.46e-01      1.47e-01      1.40e-01    1.3e-04
 590000      3.48e+01      8.16e-03      3.46e-01      1.89e-01    1.3e-04
 592000      2.36e+01      9.31e-02      2.34e-01      1.88e-01    1.3e-04
 594000      1.30e+01      9.70e-02      1.29e-01      3.75e-02    1.3e-04
 596000      4.78e+01      1.34e-01      4.10e-01      1.94e+00    1.3e-04
 598000      1.34e+01      3.87e-01      1.24e-01      4.13e-01    1.3e-04
 600000      1.30e+01      2.41e-01      1.29e-01      2.04e-02    1.3e-04
 602000      1.50e+01      2.32e-01      1.49e-01      1.64e-01    1.3e-04
 604000      3.46e+01      2.79e-01      3.44e-01      1.96e-01    1.3e-04
 606000      1.73e+01      6.03e-02      1.72e-01      1.18e-01    1.3e-04
 608000      1.37e+01      4.69e-02      1.35e-01      1.48e-01    1.3e-04
 610000      1.48e+01      3.51e-01      1.47e-01      3.10e-02    1.2e-04
 612000      1.50e+01      1.64e-01      1.47e-01      2.26e-01    1.2e-04
 614000      2.04e+01      6.53e-01      1.75e-01      5.46e-01    1.2e-04
 616000      4.31e+01      1.12e-01      4.30e-01      1.19e-01    1.2e-04
 618000      3.71e+01      7.90e-01      3.65e-01      4.30e-01    1.2e-04
 620000      1.70e+01      5.39e-03      1.70e-01      6.81e-02    1.2e-04
 622000      1.50e+01      7.72e-04      1.44e-01      3.41e-01    1.2e-04
 624000      1.12e+01      3.21e-02      1.03e-01      2.43e-01    1.2e-04
 626000      3.34e+01      2.13e-01      3.22e-01      4.85e-01    1.2e-04
 628000      1.82e+01      9.24e-02      1.77e-01      3.09e-01    1.2e-04
 630000      1.34e+01      3.23e-02      1.34e-01      4.99e-02    1.2e-04
 632000      3.77e+01      2.14e-01      3.73e-01      2.99e-01    1.2e-04
 634000      1.82e+01      5.75e-01      1.41e-01      6.12e-01    1.1e-04
 636000      5.12e+01      7.00e-01      4.46e-01      1.98e+00    1.1e-04
 638000      4.34e+01      2.68e-01      4.29e-01      4.84e-01    1.1e-04
 640000      8.22e+01      6.69e-01      8.18e-01      4.13e-01    1.1e-04
 642000      1.50e+01      1.12e-01      1.47e-01      1.61e-01    1.1e-04
 644000      1.41e+01      2.34e-01      1.40e-01      7.07e-02    1.1e-04
 646000      2.88e+01      2.19e-01      2.85e-01      1.92e-01    1.1e-04
 648000      5.72e+00      9.23e-03      5.68e-02      3.39e-02    1.1e-04
 650000      1.29e+01      7.75e-02      1.28e-01      4.36e-02    1.1e-04
 652000      9.90e+00      3.64e-02      9.89e-02      2.36e-02    1.1e-04
 654000      3.37e+01      1.16e-01      3.34e-01      2.39e-01    1.1e-04
 656000      1.52e+01      1.48e-01      1.51e-01      1.21e-01    1.1e-04
 658000      7.08e+00      2.08e-02      5.78e-02      2.29e-01    1.1e-04
 660000      6.45e+00      2.09e-01      3.67e-02      2.89e-01    1.0e-04
 662000      5.51e+01      3.80e-01      5.25e-01      9.18e-01    1.0e-04
 664000      2.82e+00      4.77e-02      2.01e-02      1.09e-01    1.0e-04
 666000      2.84e+01      2.93e-02      2.84e-01      1.01e-02    1.0e-04
 668000      1.68e+01      3.70e-02      1.64e-01      2.61e-01    1.0e-04
 670000      7.48e+00      1.85e-03      6.88e-02      2.33e-01    1.0e-04
 672000      1.96e+01      1.16e-01      1.96e-01      7.24e-02    1.0e-04
 674000      1.55e+01      6.71e-02      1.53e-01      1.39e-01    1.0e-04
 676000      2.15e+01      1.72e-01      2.14e-01      1.01e-01    9.9e-05
 678000      2.82e+01      1.29e-01      2.82e-01      2.19e-02    9.8e-05
 680000      1.98e+01      1.17e-01      1.97e-01      9.74e-02    9.8e-05
 682000      1.48e+01      1.99e-03      1.47e-01      8.59e-02    9.7e-05
 684000      2.01e+01      3.19e-01      1.93e-01      3.08e-01    9.6e-05
 686000      1.96e+01      6.48e-02      1.94e-01      1.91e-01    9.6e-05
 688000      1.98e+01      8.05e-02      1.98e-01      9.70e-02    9.5e-05
 690000      2.12e+01      2.28e-01      1.91e-01      5.18e-01    9.4e-05
 692000      1.59e+01      1.95e-02      1.59e-01      4.74e-03    9.4e-05
 694000      1.43e+01      2.81e-02      1.42e-01      1.32e-01    9.3e-05
 696000      2.01e+01      1.66e-01      1.99e-01      1.92e-01    9.3e-05
 698000      1.29e+01      3.67e-02      1.28e-01      9.02e-02    9.2e-05
 700000      1.97e+01      2.69e-02      1.94e-01      2.35e-01    9.1e-05
 702000      1.20e+01      1.72e-01      1.19e-01      5.05e-02    9.1e-05
 704000      1.51e+01      1.43e-01      1.41e-01      2.94e-01    9.0e-05
