#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
1418000      9.02e+00      2.16e-02      8.95e-02      9.33e-02    7.8e-06
1420000      7.43e+00      9.31e-03      7.31e-02      7.45e-02    7.8e-06
1422000      2.15e+01      3.61e-03      2.13e-01      2.32e-01    7.7e-06
1424000      8.13e+00      3.59e-02      8.11e-02      5.54e-02    7.7e-06
1426000      8.10e+00      1.56e-03      8.09e-02      2.63e-02    7.6e-06
1428000      1.34e+01      3.86e-03      1.33e-01      1.02e-01    7.6e-06
1430000      4.76e+00      3.35e-02      4.69e-02      6.21e-02    7.5e-06
1432000      1.16e+01      1.85e-02      1.15e-01      5.66e-02    7.5e-06
1434000      1.07e+01      3.94e-02      1.06e-01      1.37e-01    7.4e-06
1436000      2.15e+01      2.15e-03      2.14e-01      2.00e-01    7.4e-06
1438000      7.82e+00      1.06e-01      7.72e-02      6.24e-02    7.3e-06
1440000      1.18e+01      2.77e-02      1.17e-01      6.56e-02    7.3e-06
1442000      1.37e+01      1.48e-02      1.36e-01      9.03e-02    7.2e-06
1444000      9.94e+00      3.06e-02      9.92e-02      4.93e-02    7.2e-06
1446000      6.95e+00      6.75e-02      5.28e-02      2.51e-01    7.1e-06
1448000      2.02e+01      4.04e-01      1.95e-01      3.96e-01    7.1e-06
1450000      7.35e+00      8.07e-02      6.08e-02      3.25e-01    7.0e-06
1452000      7.13e+00      3.77e-03      7.12e-02      2.71e-02    7.0e-06
1454000      6.16e+00      2.44e-02      5.93e-02      1.33e-01    6.9e-06
1456000      9.88e+00      3.97e-02      9.86e-02      3.01e-02    6.9e-06
1458000      1.93e+01      1.99e-01      1.86e-01      3.97e-01    6.8e-06
1460000      7.46e+00      3.21e-02      7.39e-02      5.54e-02    6.8e-06
1462000      9.28e+00      1.12e-02      9.26e-02      5.38e-02    6.7e-06
1464000      1.26e+01      2.55e-03      1.26e-01      3.92e-02    6.7e-06
1466000      2.91e+01      2.37e-04      2.90e-01      1.26e-01    6.7e-06
1468000      9.29e+00      4.02e-02      9.27e-02      3.87e-02    6.6e-06
1470000      9.22e+00      4.35e-03      9.19e-02      6.10e-02    6.6e-06
1472000      9.74e+00      3.22e-02      9.74e-02      3.02e-02    6.5e-06
1474000      1.49e+01      6.83e-02      1.48e-01      6.28e-02    6.5e-06
1476000      1.02e+01      4.42e-02      1.02e-01      9.78e-02    6.4e-06
1478000      1.52e+01      1.45e-02      1.52e-01      7.53e-02    6.4e-06
1480000      9.85e+00      2.80e-02      9.81e-02      7.11e-02    6.3e-06
1482000      1.28e+01      9.56e-03      1.28e-01      3.02e-02    6.3e-06
1484000      1.04e+01      4.00e-02      1.02e-01      2.28e-01    6.3e-06
1486000      1.34e+01      2.43e-02      1.33e-01      5.21e-02    6.2e-06
1488000      1.09e+01      3.14e-02      1.09e-01      6.66e-02    6.2e-06
1490000      2.55e+01      3.76e-01      2.50e-01      4.12e-01    6.1e-06
1492000      3.34e+01      2.07e-04      3.34e-01      6.73e-02    6.1e-06
1494000      1.12e+01      1.20e-02      1.11e-01      6.95e-02    6.0e-06
1496000      7.89e+00      8.82e-02      7.84e-02      3.84e-02    6.0e-06
1498000      1.49e+01      5.41e-02      1.47e-01      1.23e-01    6.0e-06
1500000      8.09e+00      8.44e-02      8.06e-02      6.80e-02    5.9e-06
1502000      1.01e+01      3.57e-02      1.00e-01      4.64e-02    5.9e-06
1504000      1.17e+01      1.85e-03      1.16e-01      4.62e-02    5.8e-06
1506000      1.68e+01      2.09e-02      1.67e-01      6.88e-02    5.8e-06
1508000      9.01e+00      2.17e-02      8.97e-02      6.31e-02    5.8e-06
1510000      8.13e+00      3.05e-02      8.05e-02      5.99e-02    5.7e-06
1512000      1.51e+01      4.16e-02      1.48e-01      1.60e-01    5.7e-06
1514000      1.19e+01      2.77e-02      1.19e-01      7.95e-02    5.6e-06
1516000      9.63e+00      4.90e-03      9.50e-02      1.24e-01    5.6e-06
1518000      1.47e+01      7.19e-03      1.44e-01      2.30e-01    5.6e-06
1520000      8.14e+00      1.21e-02      8.11e-02      5.20e-02    5.5e-06
1522000      1.15e+01      2.83e-02      1.14e-01      8.26e-02    5.5e-06
1524000      6.55e+00      1.02e-01      6.50e-02      3.29e-02    5.5e-06
1526000      1.26e+01      1.62e-02      1.26e-01      1.07e-01    5.4e-06
1528000      6.89e+00      2.51e-02      6.82e-02      5.43e-02    5.4e-06
1530000      8.21e+00      9.76e-04      8.20e-02      2.22e-02    5.3e-06
1532000      1.39e+01      3.61e-02      1.38e-01      8.01e-02    5.3e-06
1534000      1.38e+01      1.92e-03      1.34e-01      1.84e-01    5.3e-06
1536000      8.14e+00      1.71e-02      8.05e-02      6.72e-02    5.2e-06
1538000      8.39e+00      1.58e-02      8.35e-02      6.59e-02    5.2e-06
1540000      1.18e+01      4.34e-03      1.18e-01      3.52e-02    5.2e-06
1542000      6.42e+00      1.04e-01      6.39e-02      1.24e-02    5.1e-06
1544000      1.66e+01      2.21e-02      1.66e-01      8.47e-02    5.1e-06
1546000      2.70e+01      2.28e-01      2.65e-01      4.05e-01    5.1e-06
1548000      1.14e+01      2.25e-02      1.13e-01      6.98e-02    5.0e-06
1550000      6.07e+00      1.96e-02      6.01e-02      4.67e-02    5.0e-06
1552000      1.12e+01      1.41e-02      1.12e-01      4.39e-02    5.0e-06
1554000      8.71e+00      1.01e-01      8.60e-02      6.86e-02    4.9e-06
1556000      1.16e+01      2.04e-02      1.15e-01      1.60e-01    4.9e-06
1558000      3.52e+00      4.74e-02      3.42e-02      9.20e-02    4.9e-06
1560000      6.95e+00      4.38e-02      6.95e-02      7.05e-02    4.8e-06
1562000      6.83e+00      3.63e-02      6.72e-02      6.76e-02    4.8e-06
1564000      4.22e+00      4.45e-02      4.20e-02      4.33e-02    4.8e-06
1566000      1.09e+01      7.15e-03      1.08e-01      6.99e-02    4.7e-06
1568000      9.91e+00      6.05e-03      9.56e-02      1.44e-01    4.7e-06
1570000      2.31e+01      2.00e-01      2.25e-01      4.09e-01    4.7e-06
1572000      5.35e+00      5.23e-02      4.56e-02      1.56e-01    4.6e-06
1574000      7.65e+00      2.99e-02      7.59e-02      5.10e-02    4.6e-06
1576000      1.71e+01      1.10e-02      1.67e-01      1.99e-01    4.6e-06
1578000      1.29e+01      1.86e-03      1.29e-01      6.97e-02    4.5e-06
1580000      1.42e+01      4.41e-02      1.38e-01      2.00e-01    4.5e-06
1582000      9.62e+00      3.73e-02      9.39e-02      1.61e-01    4.5e-06
1584000      1.04e+01      3.56e-02      1.04e-01      2.88e-02    4.4e-06
1586000      4.84e+00      9.36e-03      4.53e-02      9.53e-02    4.4e-06
1588000      7.82e+00      1.00e-01      7.73e-02      5.67e-02    4.4e-06
1590000      1.35e+01      2.45e-02      1.35e-01      6.49e-02    4.4e-06
1592000      5.36e+00      7.17e-02      4.38e-02      1.71e-01    4.3e-06
1594000      9.46e+00      1.94e-02      9.39e-02      9.11e-02    4.3e-06
1596000      8.02e+00      1.11e-03      7.61e-02      1.99e-01    4.3e-06
1598000      9.39e+00      5.38e-02      9.23e-02      9.50e-02    4.2e-06
1600000      9.99e+00      1.32e-04      9.65e-02      1.46e-01    4.2e-06
1602000      1.61e+01      1.64e-02      1.60e-01      5.43e-02    4.2e-06
1604000      1.08e+01      3.50e-02      1.08e-01      7.14e-02    4.2e-06
1606000      2.11e+01      5.78e-02      2.09e-01      2.30e-01    4.1e-06
1608000      2.75e+01      1.93e-01      2.70e-01      3.85e-01    4.1e-06
1610000      1.11e+01      3.69e-02      1.10e-01      7.34e-02    4.1e-06
1612000      1.04e+01      2.31e-03      1.03e-01      7.45e-02    4.0e-06
1614000      1.51e+01      1.71e-02      1.51e-01      8.67e-02    4.0e-06
1616000      9.17e+00      1.40e-02      9.14e-02      5.88e-02    4.0e-06
1618000      5.67e+00      3.53e-02      5.62e-02      6.02e-02    4.0e-06
1620000      9.26e+00      5.45e-03      9.10e-02      9.38e-02    3.9e-06
1622000      5.64e+00      2.67e-02      5.43e-02      1.20e-01    3.9e-06
1624000      5.89e+00      1.83e-02      5.88e-02      1.96e-02    3.9e-06
1626000      1.07e+01      6.66e-02      9.83e-02      3.25e-01    3.9e-06
1628000      1.15e+01      7.08e-04      1.14e-01      6.93e-02    3.8e-06
1630000      1.90e+01      3.74e-02      1.89e-01      1.07e-01    3.8e-06
1632000      2.59e+01      3.08e-02      2.59e-01      5.36e-02    3.8e-06
1634000      2.08e+01      2.01e-01      1.95e-01      4.13e-01    3.7e-06
1636000      1.14e+01      1.99e-02      1.13e-01      8.00e-02    3.7e-06
1638000      1.38e+01      1.87e-02      1.37e-01      4.32e-02    3.7e-06
1640000      1.05e+01      2.16e-03      9.91e-02      1.95e-01    3.7e-06
1642000      3.17e+01      4.22e-02      3.17e-01      1.21e-01    3.6e-06
1644000      8.48e+00      3.18e-03      8.47e-02      2.64e-02    3.6e-06
1646000      9.80e+00      2.89e-02      9.80e-02      3.03e-02    3.6e-06
1648000      1.30e+01      2.16e-02      1.29e-01      7.70e-02    3.6e-06
1650000      3.15e+01      2.91e-02      3.14e-01      1.13e-01    3.5e-06
1652000      1.77e+01      1.29e-02      1.74e-01      1.78e-01    3.5e-06
1654000      5.51e+00      3.09e-02      5.30e-02      1.20e-01    3.5e-06
1656000      1.08e+01      5.35e-03      1.08e-01      3.63e-02    3.5e-06
1658000      1.28e+01      2.76e-02      1.27e-01      3.92e-02    3.5e-06
1660000      1.03e+01      3.82e-02      1.03e-01      7.15e-02    3.4e-06
1662000      9.04e+00      5.42e-02      8.80e-02      1.15e-01    3.4e-06
1664000      2.05e+01      2.50e-02      2.05e-01      5.44e-02    3.4e-06
1666000      1.15e+01      5.65e-03      1.14e-01      8.58e-02    3.4e-06
1668000      5.75e+00      3.79e-02      5.64e-02      6.12e-02    3.3e-06
1670000      1.65e+01      6.31e-02      1.63e-01      1.92e-01    3.3e-06
1672000      1.60e+01      2.76e-02      1.59e-01      8.78e-02    3.3e-06
1674000      1.51e+01      2.56e-02      1.50e-01      5.72e-02    3.3e-06
1676000      1.74e+01      1.24e-02      1.70e-01      1.95e-01    3.2e-06
1678000      1.64e+01      2.85e-02      1.63e-01      9.68e-02    3.2e-06
1680000      1.01e+01      2.96e-02      1.00e-01      9.26e-02    3.2e-06
1682000      4.34e+00      3.37e-02      4.24e-02      1.02e-01    3.2e-06
1684000      4.83e+00      2.86e-02      4.73e-02      5.37e-02    3.2e-06
1686000      6.32e+00      2.99e-02      6.19e-02      9.88e-02    3.1e-06
1688000      4.93e+00      3.47e-02      4.77e-02      6.71e-02    3.1e-06
1690000      1.59e+01      1.30e-02      1.56e-01      1.63e-01    3.1e-06
1692000      1.30e+01      5.47e-03      1.29e-01      9.91e-02    3.1e-06
1694000      1.14e+01      2.11e-03      1.13e-01      5.02e-02    3.1e-06
1696000      6.60e+00      9.37e-02      6.54e-02      3.84e-02    3.0e-06
1698000      7.82e+00      2.99e-02      7.23e-02      1.69e-01    3.0e-06
1700000      6.23e+00      1.33e-02      5.85e-02      1.20e-01    3.0e-06
1702000      1.42e+01      1.03e-01      1.37e-01      1.97e-01    3.0e-06
1704000      2.21e+01      2.11e-01      2.12e-01      3.53e-01    2.9e-06
1706000      1.02e+01      3.38e-02      1.02e-01      2.99e-02    2.9e-06
1708000      6.71e+00      9.99e-02      6.68e-02      1.36e-02    2.9e-06
1710000      1.65e+01      2.49e-02      1.65e-01      7.43e-02    2.9e-06
1712000      6.34e+00      4.40e-02      6.29e-02      6.39e-02    2.9e-06
1714000      6.53e+00      3.52e-02      6.40e-02      1.03e-01    2.9e-06
1716000      5.37e+00      3.33e-02      5.33e-02      4.69e-02    2.8e-06
1718000      1.18e+01      5.85e-02      1.12e-01      1.98e-01    2.8e-06
1720000      1.22e+01      6.47e-03      1.21e-01      8.07e-02    2.8e-06
1722000      8.20e+00      1.82e-03      8.12e-02      6.39e-02    2.8e-06
1724000      9.92e+00      3.35e-02      9.89e-02      5.93e-02    2.8e-06
1726000      1.17e+01      1.66e-02      1.17e-01      3.90e-02    2.7e-06
1728000      3.82e+00      3.44e-02      3.80e-02      4.29e-02    2.7e-06
1730000      2.10e+01      2.72e-02      2.09e-01      6.45e-02    2.7e-06
1732000      1.20e+01      1.95e-02      1.20e-01      5.91e-02    2.7e-06
1734000      2.39e+01      3.79e-01      2.33e-01      4.16e-01    2.7e-06
1736000      5.00e+00      5.54e-03      4.70e-02      9.52e-02    2.6e-06
1738000      1.17e+01      2.75e-02      1.16e-01      7.39e-02    2.6e-06
1740000      7.57e+00      3.33e-02      7.16e-02      1.38e-01    2.6e-06
1742000      1.22e+01      1.73e-04      1.21e-01      3.71e-02    2.6e-06
1744000      2.12e+01      2.16e-01      2.03e-01      3.44e-01    2.6e-06
1746000      4.94e+00      3.40e-02      4.80e-02      6.42e-02    2.6e-06
1748000      8.81e+00      1.00e-01      8.64e-02      1.88e-01    2.5e-06
1750000      4.85e+00      6.88e-03      4.54e-02      9.57e-02    2.5e-06
1752000      8.60e+00      3.20e-02      8.49e-02      1.05e-01    2.5e-06
1754000      6.04e+00      3.99e-03      5.64e-02      1.20e-01    2.5e-06
1756000      1.19e+01      2.81e-02      1.18e-01      7.61e-02    2.5e-06
1758000      4.52e+00      4.24e-02      4.45e-02      6.35e-02    2.5e-06
1760000      1.28e+01      3.18e-03      1.28e-01      6.47e-02    2.4e-06
1762000      1.72e+01      3.30e-02      1.70e-01      1.13e-01    2.4e-06
1764000      4.20e+00      3.80e-02      4.10e-02      7.11e-02    2.4e-06
1766000      1.86e+01      8.52e-03      1.84e-01      1.63e-01    2.4e-06
1768000      5.04e+00      3.66e-03      4.78e-02      8.84e-02    2.4e-06
1770000      3.75e+01      3.18e-02      3.74e-01      2.19e-01    2.4e-06
1772000      8.72e+00      2.98e-02      8.56e-02      1.25e-01    2.3e-06
1774000      6.84e+00      3.44e-02      6.75e-02      5.98e-02    2.3e-06
1776000      2.05e+01      1.94e-02      2.05e-01      4.76e-02    2.3e-06
1778000      1.93e+01      2.93e-02      1.93e-01      6.93e-02    2.3e-06
1780000      1.30e+01      1.16e-02      1.30e-01      6.35e-02    2.3e-06
1782000      2.57e+01      1.80e-02      2.54e-01      2.69e-01    2.3e-06
1784000      8.18e+00      2.60e-02      7.95e-02      1.51e-01    2.2e-06
1786000      1.31e+01      8.03e-03      1.28e-01      2.28e-01    2.2e-06
1788000      1.07e+01      2.97e-02      1.06e-01      7.76e-02    2.2e-06
1790000      8.99e+00      3.31e-02      8.94e-02      6.62e-02    2.2e-06
1792000      1.19e+01      2.27e-02      1.19e-01      6.75e-02    2.2e-06
1794000      1.48e+01      7.29e-03      1.45e-01      2.39e-01    2.2e-06
1796000      8.49e+00      2.71e-02      8.44e-02      6.50e-02    2.2e-06
1798000      6.72e+00      1.02e-02      6.25e-02      1.38e-01    2.1e-06
1800000      2.35e+01      6.08e-02      2.35e-01      4.74e-02    2.1e-06
1802000      2.07e+01      2.64e-02      2.06e-01      6.48e-02    2.1e-06
1804000      1.53e+01      5.98e-03      1.50e-01      2.36e-01    2.1e-06
1806000      2.15e+01      7.85e-03      2.13e-01      2.21e-01    2.1e-06
1808000      1.14e+01      1.46e-02      1.13e-01      8.71e-02    2.1e-06
1810000      7.75e+00      3.25e-02      7.69e-02      7.11e-02    2.1e-06
1812000      8.74e+00      3.25e-02      8.59e-02      1.21e-01    2.0e-06
1814000      1.17e+01      3.50e-03      1.16e-01      8.94e-02    2.0e-06
1816000      1.04e+01      2.59e-03      1.04e-01      2.78e-02    2.0e-06
1818000      1.42e+01      2.84e-03      1.40e-01      1.37e-01    2.0e-06
1820000      1.04e+01      3.74e-02      1.04e-01      2.80e-02    2.0e-06
1822000      8.59e+00      2.69e-02      8.51e-02      8.47e-02    2.0e-06
1824000      9.73e+00      3.12e-02      9.72e-02      3.08e-02    2.0e-06
1826000      9.94e+00      4.92e-03      9.59e-02      1.45e-01    1.9e-06
1828000      9.13e+00      4.42e-03      8.91e-02      1.58e-01    1.9e-06
1830000      5.88e+00      1.45e-02      5.87e-02      1.90e-02    1.9e-06
1832000      1.08e+01      2.27e-03      1.07e-01      1.26e-01    1.9e-06
1834000      1.09e+01      4.01e-02      1.08e-01      7.28e-02    1.9e-06
1836000      8.55e+00      3.38e-02      8.48e-02      8.22e-02    1.9e-06
1838000      1.03e+01      3.05e-02      1.02e-01      7.91e-02    1.9e-06
1840000      6.35e+00      3.54e-02      6.27e-02      5.78e-02    1.9e-06
1842000      1.15e+01      3.24e-02      1.14e-01      8.25e-02    1.8e-06
1844000      1.25e+01      1.19e-03      1.25e-01      4.02e-02    1.8e-06
1846000      1.23e+01      9.84e-03      1.22e-01      5.93e-02    1.8e-06
1848000      1.17e+01      1.89e-02      1.15e-01      1.64e-01    1.8e-06
1850000      1.43e+01      5.76e-04      1.41e-01      1.41e-01    1.8e-06
1852000      2.23e+01      3.01e-03      2.21e-01      2.17e-01    1.8e-06
1854000      1.11e+01      1.27e-02      1.11e-01      6.57e-02    1.8e-06
1856000      9.91e+00      3.81e-02      9.89e-02      4.79e-02    1.8e-06
1858000      7.19e+00      4.33e-02      7.17e-02      4.27e-02    1.7e-06
1860000      8.39e+00      2.23e-02      8.32e-02      8.30e-02    1.7e-06
1862000      6.52e+00      3.94e-02      6.47e-02      5.85e-02    1.7e-06
1864000      1.29e+01      9.17e-03      1.29e-01      6.31e-02    1.7e-06
1866000      2.50e+01      4.46e-02      2.50e-01      5.17e-02    1.7e-06
1868000      5.10e+00      3.63e-02      4.95e-02      6.83e-02    1.7e-06
1870000      1.76e+01      4.59e-02      1.75e-01      1.09e-01    1.7e-06
1872000      9.75e+00      3.35e-02      9.73e-02      5.36e-02    1.7e-06
1874000      1.04e+01      9.24e-04      1.02e-01      1.27e-01    1.6e-06
1876000      9.97e+00      1.04e-02      9.95e-02      3.74e-02    1.6e-06
1878000      2.22e+01      2.53e-02      2.22e-01      7.60e-02    1.6e-06
1880000      6.13e+00      3.95e-02      6.01e-02      6.70e-02    1.6e-06
1882000      1.13e+01      3.81e-02      1.12e-01      1.50e-01    1.6e-06
1884000      1.59e+01      2.71e-02      1.58e-01      8.26e-02    1.6e-06
1886000      7.40e+00      3.49e-02      7.34e-02      6.81e-02    1.6e-06
1888000      9.44e+00      3.70e-02      9.42e-02      5.27e-02    1.6e-06
1890000      7.01e+00      3.51e-02      6.96e-02      6.08e-02    1.6e-06
1892000      8.94e+00      2.52e-02      8.89e-02      7.62e-02    1.6e-06
1894000      1.47e+01      8.02e-03      1.47e-01      7.40e-02    1.5e-06
1896000      5.88e+00      3.21e-03      5.55e-02      1.08e-01    1.5e-06
1898000      9.90e+00      2.23e-03      9.57e-02      1.43e-01    1.5e-06
1900000      1.94e+01      2.52e-02      1.94e-01      6.92e-02    1.5e-06
1902000      1.59e+01      2.50e-02      1.59e-01      7.81e-02    1.5e-06
1904000      1.16e+01      8.61e-02      1.12e-01      2.22e-01    1.5e-06
1906000      2.21e+01      6.39e-02      2.19e-01      2.20e-01    1.5e-06
1908000      4.44e+00      4.00e-02      4.41e-02      4.85e-02    1.5e-06
1910000      1.20e+01      5.99e-03      1.19e-01      8.42e-02    1.5e-06
1912000      1.29e+01      5.73e-03      1.28e-01      6.79e-02    1.4e-06
1914000      1.25e+01      3.23e-02      1.25e-01      6.93e-02    1.4e-06
1916000      1.58e+01      1.03e-02      1.57e-01      9.62e-02    1.4e-06
1918000      7.23e+00      4.03e-02      7.18e-02      6.46e-02    1.4e-06
1920000      7.78e+00      3.46e-02      7.67e-02      9.97e-02    1.4e-06
1922000      2.84e+01      1.99e-01      2.79e-01      3.09e-01    1.4e-06
1924000      7.24e+00      3.58e-02      7.19e-02      5.96e-02    1.4e-06
1926000      9.10e+00      2.17e-02      8.92e-02      1.44e-01    1.4e-06
1928000      1.30e+01      4.35e-03      1.29e-01      8.58e-02    1.4e-06
1930000      1.49e+01      2.15e-02      1.48e-01      8.83e-02    1.4e-06
1932000      8.20e+00      6.73e-03      8.18e-02      5.22e-02    1.4e-06
1934000      2.22e+01      4.84e-02      2.22e-01      8.10e-02    1.3e-06
1936000      1.20e+01      4.71e-04      1.19e-01      8.03e-02    1.3e-06
1938000      4.31e+00      4.15e-02      4.23e-02      6.59e-02    1.3e-06
1940000      6.74e+00      7.16e-02      4.43e-02      2.83e-01    1.3e-06
1942000      2.12e+01      8.02e-03      2.09e-01      2.08e-01    1.3e-06
1944000      8.45e+00      1.80e-02      8.37e-02      9.26e-02    1.3e-06
1946000      6.77e+00      3.75e-04      6.76e-02      2.77e-02    1.3e-06
1948000      6.82e+00      3.43e-02      6.74e-02      6.03e-02    1.3e-06
1950000      1.82e+01      3.12e-02      1.79e-01      1.91e-01    1.3e-06
1952000      1.21e+01      7.90e-02      1.20e-01      6.34e-02    1.3e-06
1954000      1.24e+01      2.60e-02      1.24e-01      7.12e-02    1.3e-06
1956000      5.56e+00      1.64e-04      5.43e-02      9.50e-02    1.2e-06
1958000      9.23e+00      4.12e-02      9.03e-02      1.46e-01    1.2e-06
1960000      1.34e+01      7.07e-02      1.34e-01      8.15e-02    1.2e-06
1962000      1.01e+01      3.67e-02      9.98e-02      9.19e-02    1.2e-06
1964000      8.19e+00      1.25e-02      8.16e-02      5.16e-02    1.2e-06
1966000      1.20e+01      2.53e-03      1.20e-01      7.21e-02    1.2e-06
1968000      5.50e+00      1.74e-02      5.47e-02      3.24e-02    1.2e-06
1970000      7.66e+00      1.53e-03      7.57e-02      9.50e-02    1.2e-06
1972000      5.42e+00      3.71e-02      5.33e-02      7.56e-02    1.2e-06
1974000      2.30e+01      2.28e-02      2.30e-01      6.64e-02    1.2e-06
1976000      1.33e+01      6.65e-02      1.32e-01      1.15e-01    1.2e-06
1978000      1.47e+01      4.29e-02      1.44e-01      1.37e-01    1.2e-06
1980000      7.99e+00      1.29e-02      7.91e-02      6.13e-02    1.1e-06
1982000      1.05e+01      5.47e-02      1.02e-01      1.45e-01    1.1e-06
1984000      1.64e+01      7.78e-03      1.62e-01      1.24e-01    1.1e-06
1986000      1.07e+01      3.52e-02      1.06e-01      1.13e-01    1.1e-06
1988000      7.74e+00      5.10e-03      7.33e-02      1.40e-01    1.1e-06
1990000      1.07e+01      3.29e-02      1.06e-01      8.29e-02    1.1e-06
1992000      1.13e+01      1.40e-02      1.13e-01      3.76e-02    1.1e-06
1994000      4.58e+00      5.27e-03      4.32e-02      8.56e-02    1.1e-06
1996000      1.05e+01      3.79e-02      1.04e-01      3.80e-02    1.1e-06
1998000      1.37e+01      1.34e-02      1.36e-01      9.42e-02    1.1e-06
2000000      1.13e+01      3.93e-03      1.13e-01      3.08e-02    1.1e-06
2002000      1.01e+01      3.16e-02      1.00e-01      8.67e-02    1.1e-06
2004000      1.46e+01      1.25e-02      1.45e-01      1.00e-01    1.1e-06
2006000      1.21e+01      6.58e-03      1.20e-01      8.89e-02    1.1e-06
2008000      5.98e+00      4.08e-02      5.96e-02      3.60e-02    1.0e-06
2010000      6.18e+00      3.97e-02      6.06e-02      9.31e-02    1.0e-06
2012000      1.20e+01      4.11e-03      1.20e-01      2.85e-02    1.0e-06
2014000      1.03e+01      6.70e-03      1.02e-01      1.16e-01    1.0e-06
2016000      1.10e+01      7.68e-03      1.09e-01      6.24e-02    1.0e-06
2018000      9.62e+00      5.30e-02      9.33e-02      1.31e-01    1.0e-06
2020000      1.17e+01      1.25e-02      1.16e-01      6.56e-02    1.0e-06
2022000      1.68e+01      8.00e-03      1.67e-01      1.28e-01    9.9e-07
2024000      5.65e+00      1.22e-03      5.52e-02      9.48e-02    9.9e-07
2026000      8.43e+00      4.15e-02      8.41e-02      4.08e-02    9.8e-07
2028000      4.78e+00      2.05e-02      4.69e-02      5.13e-02    9.7e-07
2030000      1.21e+01      1.01e-02      1.20e-01      9.89e-02    9.7e-07
2032000      1.27e+01      8.17e-02      1.27e-01      7.13e-02    9.6e-07
2034000      7.08e+00      5.44e-03      6.64e-02      1.37e-01    9.5e-07
2036000      2.23e+01      2.10e-01      2.13e-01      3.60e-01    9.5e-07
2038000      1.04e+01      2.76e-03      1.01e-01      1.97e-01    9.4e-07
2040000      1.14e+01      1.02e-02      1.13e-01      8.49e-02    9.4e-07
2042000      1.15e+01      2.63e-02      1.14e-01      7.61e-02    9.3e-07
2044000      9.38e+00      4.28e-03      9.24e-02      1.23e-01    9.2e-07
2046000      1.38e+01      5.18e-02      1.33e-01      2.13e-01    9.2e-07
2048000      1.30e+01      1.30e-02      1.30e-01      5.31e-02    9.1e-07
2050000      1.11e+01      1.37e-03      1.10e-01      8.99e-02    9.0e-07
2052000      1.33e+01      1.85e-02      1.32e-01      9.42e-02    9.0e-07
2054000      1.22e+01      9.90e-02      1.18e-01      1.60e-01    8.9e-07
2056000      8.09e+00      1.65e-02      7.99e-02      7.16e-02    8.9e-07
2058000      2.72e+01      1.55e-02      2.70e-01      2.60e-01    8.8e-07
2060000      1.83e+01      3.17e-02      1.79e-01      1.92e-01    8.7e-07
2062000      2.11e+01      2.13e-01      2.02e-01      3.50e-01    8.7e-07
2064000      7.37e+00      3.79e-02      7.32e-02      6.40e-02    8.6e-07
2066000      5.22e+00      2.05e-02      4.90e-02      1.42e-01    8.6e-07
2068000      2.08e+01      3.08e-02      2.07e-01      3.77e-02    8.5e-07
2070000      6.78e+00      9.79e-02      6.73e-02      3.42e-02    8.4e-07
2072000      1.08e+01      1.16e-02      1.07e-01      7.99e-02    8.4e-07
2074000      6.02e+00      3.75e-02      5.93e-02      7.57e-02    8.3e-07
2076000      2.10e+01      3.98e-02      2.09e-01      9.71e-02    8.3e-07
2078000      2.36e+01      6.24e-02      2.34e-01      2.19e-01    8.2e-07
2080000      1.34e+01      2.49e-02      1.34e-01      3.28e-02    8.2e-07
2082000      8.59e+00      2.94e-02      8.55e-02      6.50e-02    8.1e-07
2084000      4.99e+00      2.47e-02      4.65e-02      1.43e-01    8.0e-07
2086000      5.99e+00      4.16e-03      5.98e-02      2.21e-02    8.0e-07
2088000      6.06e+00      1.92e-02      5.96e-02      8.73e-02    7.9e-07
2090000      7.10e+00      1.14e-03      6.68e-02      1.35e-01    7.9e-07
2092000      1.85e+01      2.13e-02      1.83e-01      1.57e-01    7.8e-07
2094000      7.34e+00      3.10e-02      7.28e-02      7.04e-02    7.8e-07
2096000      5.09e+00      3.54e-02      4.93e-02      6.97e-02    7.7e-07
2098000      2.42e+01      1.35e-01      2.39e-01      1.82e-01    7.7e-07
2100000      1.14e+01      5.04e-03      1.14e-01      4.46e-02    7.6e-07
2102000      2.29e+01      2.60e-02      2.29e-01      6.65e-02    7.6e-07
2104000      9.18e+00      1.99e-03      9.05e-02      8.69e-02    7.5e-07
2106000      2.67e+01      1.48e-03      2.65e-01      2.19e-01    7.5e-07
2108000      2.47e+01      3.95e-01      2.39e-01      4.48e-01    7.4e-07
2110000      8.98e+00      1.38e-02      8.97e-02      2.10e-02    7.4e-07
2112000      9.97e+00      5.56e-02      9.61e-02      1.47e-01    7.3e-07
2114000      2.15e+01      1.97e-01      2.09e-01      3.97e-01    7.3e-07
2116000      6.01e+00      1.73e-03      5.90e-02      9.32e-02    7.2e-07
2118000      8.16e+00      2.63e-03      7.74e-02      2.05e-01    7.2e-07
2120000      1.29e+01      8.11e-02      1.28e-01      7.42e-02    7.1e-07
2122000      7.50e+00      1.56e-02      7.37e-02      7.57e-02    7.1e-07
2124000      7.84e+00      8.15e-02      6.93e-02      2.88e-01    7.0e-07
2126000      1.51e+01      4.57e-02      1.49e-01      1.47e-01    7.0e-07
2128000      1.92e+01      4.66e-02      1.90e-01      1.84e-01    6.9e-07
2130000      1.10e+01      5.43e-02      1.07e-01      1.39e-01    6.9e-07
